t,x,y,z,battery
1783111639.5069509,-3.7435295581817627,,14.748703956604004,100.0
1783111639.524825,-3.743243932723999,,14.749014854431152,100.0
1783111639.5444,-3.746690273284912,,14.746249198913574,100.0
1783111639.56379,-3.746701717376709,,14.750080108642578,100.0
1783111639.5847502,-3.7486541271209717,,14.751861572265625,100.0
1783111639.6059709,-3.7525041103363037,,14.750781059265137,100.0
1783111639.626168,-3.7520649433135986,,14.748779296875,100.0
1783111639.643886,-3.7507712841033936,,14.749109268188477,100.0
1783111639.665044,-3.7515761852264404,,14.749322891235352,100.0
1783111639.684015,-3.7514498233795166,,14.748547554016113,100.0
1783111639.703704,-3.750413417816162,,14.747685432434082,100.0
1783111639.724652,-3.7531380653381348,,14.746316909790039,100.0
1783111639.7448478,-3.7534964084625244,,14.747314453125,100.0
1783111639.764608,-3.754863739013672,,14.749015808105469,100.0
1783111639.784158,-3.7565412521362305,,14.750190734863281,100.0
1783111639.805536,-3.7577173709869385,,14.74943733215332,100.0
1783111639.8242402,-3.7583653926849365,,14.747624397277832,100.0
1783111639.844673,-3.7563259601593018,,14.747026443481445,100.0
1783111639.865153,-3.7550344467163086,,14.748339653015137,100.0
1783111639.883919,-3.7534890174865723,,14.749098777770996,100.0
1783111639.9041321,-3.7527291774749756,,14.747462272644043,100.0
1783111639.924799,-3.7512047290802,,14.746356010437012,100.0
1783111639.9444659,-3.750189781188965,,14.746678352355957,100.0
1783111639.9642339,-3.7497799396514893,,14.74722671508789,100.0
1783111639.984354,-3.7478272914886475,,14.746662139892578,100.0
1783111640.007105,-3.747891902923584,,14.747817039489746,100.0
1783111640.025548,-3.7519776821136475,,14.74790096282959,100.0
1783111640.044481,-3.7541513442993164,,14.747125625610352,100.0
1783111640.063766,-3.7536511421203613,,14.747952461242676,100.0
1783111640.0840619,-3.7526166439056396,,14.747919082641602,100.0
1783111640.10587,-3.753847599029541,,14.746866226196289,100.0
1783111640.125182,-3.756490707397461,,14.74524974822998,100.0
1783111640.1450481,-3.7553670406341553,,14.745367050170898,100.0
1783111640.164962,-3.7577133178710938,,14.745786666870117,100.0
1783111640.184722,-3.757887840270996,,14.748100280761719,100.0
1783111640.2061388,-3.753509759902954,,14.749478340148926,100.0
1783111640.224323,-3.75008487701416,,14.751495361328125,100.0
1783111640.244412,-3.7509899139404297,,14.753294944763184,100.0
1783111640.263933,-3.753490447998047,,14.755833625793457,100.0
1783111640.283853,-3.7550857067108154,,14.755937576293945,100.0
1783111640.306359,-3.7535674571990967,,14.757035255432129,100.0
1783111640.3242939,-3.7501413822174072,,14.756011009216309,100.0
1783111640.3442109,-3.750112295150757,,14.758340835571289,100.0
1783111640.364117,-3.7492854595184326,,14.759672164916992,100.0
1783111640.384039,-3.751060962677002,,14.759533882141113,100.0
1783111640.405833,-3.7517571449279785,,14.75774097442627,100.0
1783111640.424871,-3.7498106956481934,,14.757455825805664,100.0
1783111640.444921,-3.748103618621826,,14.756695747375488,100.0
1783111640.464596,-3.7481038570404053,,14.757513046264648,100.0
1783111640.4841201,-3.7481634616851807,,14.758135795593262,100.0
1783111640.505192,-3.7492728233337402,,14.75702953338623,100.0
1783111640.523942,-3.7474899291992188,,14.759724617004395,100.0
1783111640.54496,-3.748856544494629,,14.759187698364258,100.0
1783111640.563753,-3.750027656555176,,14.759354591369629,100.0
1783111640.5847301,-3.7487995624542236,,14.759714126586914,100.0
1783111640.607276,-3.751674175262451,,14.758933067321777,100.0
1783111640.625869,-3.7524149417877197,,14.759819030761719,100.0
1783111640.644762,-3.750964879989624,,14.758906364440918,100.0
1783111640.66431,-3.754098892211914,,14.758278846740723,100.0
1783111640.683979,-3.7543752193450928,0.0024312715977430344,14.757521629333496,100.0
1783111640.706443,-3.7531001567840576,0.005303988698869944,14.756486892700195,100.0
1783111640.724829,-3.7539944648742676,0.013946307823061943,14.754175186157227,100.0
1783111640.744585,-3.7531330585479736,0.018094943836331367,14.754491806030273,100.0
1783111640.7645981,-3.749819755554199,0.01889808103442192,14.753602027893066,100.0
1783111640.784278,-3.7499163150787354,0.020434729754924774,14.752374649047852,100.0
1783111640.8051898,-3.748880386352539,0.026640143245458603,14.750639915466309,100.0
1783111640.825705,-3.74685001373291,0.02992655709385872,14.752418518066406,100.0
1783111640.844425,-3.750075578689575,0.029015205800533295,14.751311302185059,100.0
1783111640.8648949,-3.748852491378784,0.027860678732395172,14.749550819396973,100.0
1783111640.883882,-3.748926877975464,0.03048110380768776,14.748021125793457,100.0
1783111640.92911,-3.747941493988037,0.03353840112686157,14.749213218688965,100.0
1783111640.930252,-3.747941493988037,0.03353840112686157,14.749213218688965,100.0
1783111640.944704,-3.74536395072937,0.03313198685646057,14.74920654296875,100.0
1783111640.964436,-3.744347333908081,0.033376410603523254,14.748251914978027,100.0
1783111640.9849632,-3.7440221309661865,0.03749193996191025,14.751760482788086,100.0
1783111641.0105238,-3.7463066577911377,0.04082237556576729,14.750953674316406,100.0
1783111641.024253,-3.745924234390259,0.04894135519862175,14.748534202575684,100.0
1783111641.044322,-3.743476390838623,0.048915449529886246,14.749449729919434,100.0
1783111641.0644,-3.7443573474884033,0.04884561896324158,14.748980522155762,100.0
1783111641.084814,-3.743018865585327,0.04563624784350395,14.747218132019043,100.0
1783111641.1089659,-3.7421071529388428,0.04402700439095497,14.746500015258789,100.0
1783111641.125809,-3.7432501316070557,0.04578597471117973,14.743685722351074,100.0
1783111641.144556,-3.7437479496002197,0.04810628294944763,14.7410306930542,100.0
1783111641.1641338,-3.7453389167785645,0.046162981539964676,14.741591453552246,100.0
1783111641.184748,-3.7450003623962402,0.04478839412331581,14.74224853515625,100.0
1783111641.204936,-3.74426007270813,0.04128498211503029,14.745574951171875,100.0
1783111641.224417,-3.7446787357330322,0.03513209894299507,14.743083000183105,100.0
1783111641.2443671,-3.7444469928741455,0.036832526326179504,14.743010520935059,100.0
1783111641.264547,-3.744936466217041,0.031051810830831528,14.74290657043457,100.0
1783111641.28478,-3.7450592517852783,0.03196096792817116,14.74435043334961,100.0
1783111641.30612,-3.746701240539551,0.034266117960214615,14.744233131408691,100.0
1783111641.325136,-3.7467076778411865,0.033991552889347076,14.74631404876709,100.0
1783111641.345171,-3.7435693740844727,0.03182670846581459,14.747117042541504,100.0
1783111641.364429,-3.7422077655792236,0.028061654418706894,14.750748634338379,100.0
1783111641.384147,-3.743861436843872,0.029648102819919586,14.751028060913086,100.0
1783111641.4063842,-3.746337652206421,0.028310708701610565,14.747977256774902,100.0
1783111641.425128,-3.7458672523498535,0.033524949103593826,14.750121116638184,100.0
1783111641.445018,-3.743488311767578,0.03519298881292343,14.750480651855469,100.0
1783111641.464136,-3.7418696880340576,0.037929825484752655,14.750798225402832,100.0
1783111641.4846752,-3.741550922393799,0.04568159580230713,14.751836776733398,100.0
1783111641.505984,-3.743772506713867,0.04596218839287758,14.752096176147461,100.0
1783111641.5240781,-3.7420706748962402,0.04357568547129631,14.751371383666992,100.0
1783111641.544705,-3.742412567138672,0.046067263931035995,14.751681327819824,100.0
1783111641.5645702,-3.7444941997528076,0.04493597894906998,14.75190258026123,100.0
1783111641.5846348,-3.7457363605499268,0.048496827483177185,14.750043869018555,100.0
1783111641.605839,-3.7477993965148926,0.05071678012609482,14.748483657836914,100.0
1783111641.6248431,-3.7502145767211914,0.047856174409389496,14.750730514526367,100.0
1783111641.644046,-3.7501959800720215,0.047521911561489105,14.751548767089844,100.0
1783111641.663966,-3.748473644256592,0.04730202630162239,14.751598358154297,100.0
1783111641.6842759,-3.748732566833496,0.045666515827178955,14.752409934997559,100.0
1783111641.704012,-3.7488551139831543,0.04473438858985901,14.753412246704102,100.0
1783111641.725317,-3.7477784156799316,0.045999038964509964,14.75429916381836,100.0
1783111641.7446668,-3.7481529712677,0.04941737651824951,14.754810333251953,100.0
1783111641.76455,-3.7472310066223145,0.0504433773458004,14.753205299377441,100.0
1783111641.783766,-3.7453644275665283,0.04867652803659439,14.753172874450684,100.0
1783111641.80471,-3.7438158988952637,0.04933565482497215,14.751949310302734,100.0
1783111641.825532,-3.7455785274505615,0.050731271505355835,14.751812934875488,100.0
1783111641.844239,-3.745527982711792,0.046268586069345474,14.750384330749512,100.0
1783111641.864896,-3.7445292472839355,0.04552120342850685,14.748522758483887,100.0
1783111641.884734,-3.746309757232666,0.04594741761684418,14.74722957611084,100.0
1783111641.90667,-3.7470192909240723,0.0475446991622448,14.746416091918945,100.0
1783111641.926038,-3.7478628158569336,0.04569847136735916,14.747912406921387,100.0
1783111641.9441652,-3.7496612071990967,0.047830112278461456,14.747823715209961,100.0
1783111641.964384,-3.749218702316284,0.046684447675943375,14.748592376708984,100.0
1783111641.9850318,-3.747666358947754,0.04184870421886444,14.749051094055176,100.0
1783111642.006158,-3.7498257160186768,0.039887186139822006,14.751580238342285,100.0
1783111642.025984,-3.749769687652588,0.03884682431817055,14.752509117126465,100.0
1783111642.0444732,-3.7531049251556396,0.0416882298886776,14.749669075012207,100.0
1783111642.063936,-3.7520577907562256,0.042900774627923965,14.751232147216797,100.0
1783111642.084044,-3.75236439704895,0.0443824827671051,14.74968147277832,100.0
1783111642.106959,-3.751371383666992,0.044469140470027924,14.749093055725098,100.0
1783111642.124083,-3.7509539127349854,0.039280250668525696,14.750955581665039,100.0
1783111642.144119,-3.750424861907959,0.03700656071305275,14.75209903717041,100.0
1783111642.1646872,-3.7477145195007324,0.03315253555774689,14.751625061035156,100.0
1783111642.184596,-3.7495663166046143,0.02680335007607937,14.749881744384766,100.0
1783111642.2048352,-3.7497456073760986,0.026602284982800484,14.751206398010254,100.0
1783111642.2246132,-3.750216484069824,0.03067362681031227,14.751633644104004,100.0
1783111642.2442,-3.7476978302001953,0.03700188919901848,14.750031471252441,100.0
1783111642.2650151,-3.7480294704437256,0.041595298796892166,14.752106666564941,100.0
1783111642.283875,-3.7455663681030273,0.04276164621114731,14.752645492553711,100.0
1783111642.307044,-3.7440807819366455,0.045864835381507874,14.752737045288086,100.0
1783111642.32479,-3.7445788383483887,0.041645877063274384,14.753475189208984,100.0
1783111642.344355,-3.74450945854187,0.03504858538508415,14.756036758422852,100.0
1783111642.364906,-3.7437210083007812,0.03197465464472771,14.75436019897461,100.0
1783111642.3841212,-3.742696762084961,0.030518703162670135,14.753437042236328,100.0
1783111642.404087,-3.7457685470581055,0.026781758293509483,14.752386093139648,100.0
1783111642.424514,-3.7469282150268555,0.029000215232372284,14.750781059265137,100.0
1783111642.444381,-3.7486462593078613,0.029778672382235527,14.749519348144531,100.0
1783111642.46494,-3.749579906463623,0.03152082860469818,14.748858451843262,100.0
1783111642.484216,-3.7501933574676514,0.030143825337290764,14.751705169677734,100.0
1783111642.50426,-3.7509515285491943,0.03579043224453926,14.752184867858887,100.0
1783111642.524847,-3.7520689964294434,0.038291774690151215,14.749222755432129,100.0
1783111642.544498,-3.7507526874542236,0.031697750091552734,14.747743606567383,100.0
1783111642.564241,-3.750718355178833,0.03277938440442085,14.74620532989502,100.0
1783111642.5845828,-3.749732732772827,0.040408093482255936,14.74775218963623,100.0
1783111642.605095,-3.7486989498138428,0.04191863536834717,14.747310638427734,100.0
1783111642.62382,-3.747642993927002,0.03539666533470154,14.748623847961426,100.0
1783111642.6437418,-3.747547149658203,0.03448804095387459,14.747323989868164,100.0
1783111642.666164,-3.7468948364257812,0.03655802831053734,14.748040199279785,100.0
1783111642.7051651,-3.745556592941284,0.03508175536990166,14.748027801513672,100.0
1783111642.705782,-3.745556592941284,0.03508175536990166,14.748027801513672,100.0
1783111642.72734,-3.745354413986206,0.03671480715274811,14.746430397033691,100.0
1783111642.744399,-3.744534730911255,0.03743452951312065,14.74908447265625,100.0
1783111642.764127,-3.744588613510132,0.03683304786682129,14.75180721282959,100.0
1783111642.7847831,-3.7448158264160156,0.03379374369978905,14.752047538757324,100.0
1783111642.8061519,-3.743431329727173,0.033570002764463425,14.753249168395996,100.0
1783111642.8309739,-3.7460618019104004,0.031305793672800064,14.755224227905273,100.0
1783111642.845118,-3.7478623390197754,0.028552664443850517,14.755420684814453,100.0
1783111642.864084,-3.7474334239959717,0.0256552305072546,14.752713203430176,100.0
1783111642.8837929,-3.745673656463623,0.02413342148065567,14.753326416015625,100.0
1783111642.905463,-3.745546340942383,0.012434633448719978,14.75313949584961,100.0
1783111642.925727,-3.7445080280303955,0.007077387999743223,14.750965118408203,100.0
1783111642.944166,-3.74554181098938,0.007105486933141947,14.751126289367676,100.0
1783111642.9645598,-3.744192361831665,0.004858262836933136,14.751970291137695,100.0
1783111642.984072,-3.7440903186798096,5.419819353846833e-05,14.751287460327148,100.0
1783111643.006764,-3.7459397315979004,0.003323109820485115,14.752944946289062,100.0
1783111643.025119,-3.745504140853882,0.005253359209746122,14.752422332763672,100.0
1783111643.044855,-3.7470526695251465,0.005748803727328777,14.751692771911621,100.0
1783111643.064584,-3.744654417037964,0.00931804720312357,14.752065658569336,100.0
1783111643.0843,-3.743473768234253,0.009499318897724152,14.75081729888916,100.0
1783111643.1060858,-3.7431178092956543,0.015059761703014374,14.752720832824707,100.0
1783111643.12421,-3.74283504486084,0.016083739697933197,14.754050254821777,100.0
1783111643.1447759,-3.741628408432007,0.015002395957708359,14.754420280456543,100.0
1783111643.16398,-3.7410659790039062,0.018108297139406204,14.754365921020508,100.0
1783111643.184472,-3.742767572402954,0.02222222089767456,14.753779411315918,100.0
1783111643.205748,-3.7426421642303467,0.023200303316116333,14.752127647399902,100.0
1783111643.224488,-3.7452316284179688,0.02016426995396614,14.754048347473145,100.0
1783111643.243986,-3.746849536895752,0.014468289911746979,14.753654479980469,100.0
1783111643.264809,-3.7463884353637695,0.015829909592866898,14.755955696105957,100.0
1783111643.286152,-3.7474076747894287,0.015556231141090393,14.756282806396484,100.0
1783111643.306802,-3.7490181922912598,0.013527664355933666,14.758072853088379,100.0
1783111643.323933,-3.7483768463134766,0.010282548144459724,14.756391525268555,100.0
1783111643.3447459,-3.7515828609466553,,14.757866859436035,100.0
1783111643.364212,-3.751447916030884,,14.754522323608398,100.0
1783111643.384326,-3.752927303314209,,14.753767967224121,100.0
1783111643.404227,-3.754190444946289,,14.752144813537598,100.0
1783111643.425101,-3.753331422805786,,14.751688003540039,100.0
1783111643.4439318,-3.7511563301086426,,14.750152587890625,100.0
1783111643.464449,-3.752902030944824,,14.749343872070312,100.0
1783111643.484242,-3.754295825958252,,14.750118255615234,100.0
1783111643.505684,-3.7526915073394775,,14.751744270324707,100.0
1783111643.52492,-3.7513351440429688,,14.751116752624512,100.0
1783111643.545801,-3.7533047199249268,,14.748128890991211,100.0
1783111643.567703,-3.7503292560577393,,14.74619197845459,100.0
1783111643.5847008,-3.751317024230957,,14.748368263244629,100.0
1783111643.6051788,-3.7513091564178467,,14.748102188110352,100.0
1783111643.627626,-3.751659870147705,,14.747376441955566,100.0
1783111643.6446888,-3.753614664077759,,14.746285438537598,100.0
1783111643.665232,-3.75304913520813,,14.747512817382812,100.0
1783111643.684741,-3.7533881664276123,,14.747498512268066,100.0
1783111643.704021,-3.752567768096924,,14.747222900390625,100.0
1783111643.725237,-3.7549827098846436,,14.744607925415039,100.0
1783111643.7440078,-3.7535107135772705,0.0023225571494549513,14.747495651245117,100.0
1783111643.7642329,-3.7544682025909424,0.0037088636308908463,14.747790336608887,100.0
1783111643.784393,-3.7536261081695557,0.006280945613980293,14.749054908752441,100.0
1783111643.804042,-3.752765417098999,0.013540755026042461,14.751840591430664,100.0
1783111643.824088,-3.7517852783203125,0.014865973964333534,14.75391960144043,100.0
1783111643.844671,-3.7514851093292236,0.015287710353732109,14.75167179107666,100.0
1783111643.864497,-3.750948667526245,0.011592047289013863,14.753092765808105,100.0
1783111643.8841758,-3.7515387535095215,0.010364084504544735,14.755120277404785,100.0
1783111643.905529,-3.7514021396636963,0.0033672151621431112,14.755133628845215,100.0
1783111643.9243991,-3.7510530948638916,0.0009943160694092512,14.752347946166992,100.0
1783111643.944244,-3.7481536865234375,,14.752727508544922,100.0
1783111643.964683,-3.7466554641723633,,14.750958442687988,100.0
1783111643.985027,-3.7495012283325195,0.0001968182623386383,14.751327514648438,100.0
1783111644.0063539,-3.7473158836364746,0.0018003648146986961,14.751119613647461,100.0
1783111644.024543,-3.7488601207733154,,14.750821113586426,100.0
1783111644.0447302,-3.7504677772521973,,14.74958610534668,100.0
1783111644.0645602,-3.7502214908599854,0.004394513089209795,14.746500015258789,100.0
1783111644.084948,-3.750173807144165,0.011329108849167824,14.747146606445312,100.0
1783111644.1054661,-3.7501587867736816,0.011717777699232101,14.74406623840332,100.0
1783111644.1244538,-3.751193046569824,0.00806340854614973,14.745274543762207,100.0
1783111644.144725,-3.7521629333496094,0.006367805879563093,14.743987083435059,100.0
1783111644.164042,-3.7511520385742188,0.0063050733879208565,14.745857238769531,100.0
1783111644.1849952,-3.7485079765319824,0.008226313628256321,14.746624946594238,100.0
1783111644.205528,-3.7515454292297363,0.01862214505672455,14.74374008178711,100.0
1783111644.224689,-3.748350143432617,0.01877603866159916,14.746033668518066,100.0
1783111644.244587,-3.7495269775390625,0.020862430334091187,14.745207786560059,100.0
1783111644.2644029,-3.748537302017212,0.02604306861758232,14.745573997497559,100.0
1783111644.2843468,-3.7500054836273193,0.030706193298101425,14.74545955657959,100.0
1783111644.304468,-3.7490298748016357,0.03288855031132698,14.745139122009277,100.0
1783111644.326036,-3.751551866531372,0.04009547457098961,14.746068954467773,100.0
1783111644.345237,-3.7490172386169434,0.04078052192926407,14.74897575378418,100.0
1783111644.364293,-3.749603748321533,0.0415896512567997,14.751317977905273,100.0
1783111644.384601,-3.750871419906616,0.04082297161221504,14.751492500305176,100.0
1783111644.405695,-3.7528388500213623,0.03521057590842247,14.752198219299316,100.0
1783111644.423993,-3.754417657852173,0.03301084041595459,14.753500938415527,100.0
1783111644.444399,-3.755260944366455,0.02668486349284649,14.752379417419434,100.0
1783111644.463878,-3.757904529571533,0.024167271330952644,14.755439758300781,100.0
1783111644.484868,-3.757735252380371,0.025358635932207108,14.754417419433594,100.0
1783111644.50643,-3.7572968006134033,0.02601892501115799,14.75330638885498,100.0
1783111644.524446,-3.7576141357421875,0.020165039226412773,14.752509117126465,100.0
1783111644.54455,-3.757234573364258,0.01363862119615078,14.752662658691406,100.0
1783111644.564482,-3.7575762271881104,0.010631557554006577,14.753543853759766,100.0
1783111644.584903,-3.755549669265747,0.00561253447085619,14.753049850463867,100.0
1783111644.6050172,-3.7563393115997314,0.004736725240945816,14.750807762145996,100.0
1783111644.624077,-3.7577574253082275,0.0009694190230220556,14.75209903717041,100.0
1783111644.643994,-3.758094549179077,,14.751566886901855,100.0
1783111644.6641479,-3.7582921981811523,,14.75134563446045,100.0
1783111644.684295,-3.7559618949890137,,14.75169849395752,100.0
1783111644.7072058,-3.752685546875,,14.75,100.0
1783111644.725141,-3.7532312870025635,,14.749895095825195,100.0
1783111644.744237,-3.7545220851898193,,14.748337745666504,100.0
1783111644.7644238,-3.75474214553833,,14.747332572937012,100.0
1783111644.78411,-3.7544026374816895,,14.745905876159668,100.0
1783111644.80774,-3.755904197692871,,14.745619773864746,100.0
1783111644.824882,-3.7569358348846436,,14.746530532836914,100.0
1783111644.8445928,-3.756537675857544,,14.747448921203613,100.0
1783111644.864554,-3.757842540740967,,14.747615814208984,100.0
1783111644.8840919,-3.7561166286468506,,14.747998237609863,100.0
1783111644.9064739,-3.7523353099823,,14.747818946838379,100.0
1783111644.9243479,-3.753995656967163,,14.749743461608887,100.0
1783111644.944833,-3.7545037269592285,,14.7494478225708,100.0
1783111644.964371,-3.7569899559020996,,14.747420310974121,100.0
1783111644.984703,-3.7581446170806885,,14.748128890991211,100.0
1783111645.0098739,-3.7577314376831055,,14.747329711914062,100.0
1783111645.023902,-3.7571322917938232,,14.748353004455566,100.0
1783111645.0442638,-3.7532544136047363,,14.74940013885498,100.0
1783111645.06436,-3.751816987991333,,14.751302719116211,100.0
1783111645.083924,-3.7509334087371826,,14.750235557556152,100.0
1783111645.104459,-3.751005172729492,,14.750564575195312,100.0
1783111645.124077,-3.7520499229431152,,14.75085163116455,100.0
1783111645.1446788,-3.7548959255218506,,14.748623847961426,100.0
1783111645.164008,-3.756838321685791,,14.74673843383789,100.0
1783111645.183888,-3.7565689086914062,,14.74936580657959,100.0
1783111645.205344,-3.757445812225342,,14.748405456542969,100.0
1783111645.2248352,-3.7559022903442383,,14.748018264770508,100.0
1783111645.2444658,-3.756051540374756,,14.748185157775879,100.0
1783111645.263735,-3.7569172382354736,0.0002827730495482683,14.749162673950195,100.0
1783111645.285686,-3.7570111751556396,0.009147829376161098,14.747461318969727,100.0
1783111645.305473,-3.7556087970733643,0.017199696972966194,14.749588966369629,100.0
1783111645.3238149,-3.7532551288604736,0.01932171918451786,14.749249458312988,100.0
1783111645.343982,-3.755751132965088,0.014445843175053596,14.750316619873047,100.0
1783111645.364243,-3.753786087036133,0.015515757724642754,14.750938415527344,100.0
1783111645.384984,-3.7520904541015625,0.016607200726866722,14.751240730285645,100.0
1783111645.405535,-3.753533363342285,0.018155109137296677,14.752026557922363,100.0
1783111645.424671,-3.7543344497680664,0.020916594192385674,14.75317096710205,100.0
1783111645.444693,-3.752854824066162,0.023079652339220047,14.753764152526855,100.0
1783111645.4641201,-3.751410722732544,0.0168699249625206,14.750359535217285,100.0
1783111645.4847171,-3.749760627746582,0.01352222915738821,14.75324535369873,100.0
1783111645.5038688,-3.7490179538726807,0.014551780186593533,14.754817962646484,100.0
1783111645.524508,-3.748305559158325,0.013351626694202423,14.752829551696777,100.0
1783111645.5445719,-3.746962070465088,0.00667620450258255,14.752548217773438,100.0
1783111645.564672,-3.7454967498779297,0.004111865535378456,14.751897811889648,100.0
1783111645.584679,-3.7435286045074463,0.0005579865537583828,14.750932693481445,100.0
1783111645.605495,-3.7426576614379883,,14.751652717590332,100.0
1783111645.624697,-3.744776964187622,,14.751936912536621,100.0
1783111645.644577,-3.744521141052246,,14.754121780395508,100.0
1783111645.664426,-3.745234727859497,,14.752798080444336,100.0
1783111645.684076,-3.7468481063842773,,14.751365661621094,100.0
1783111645.70529,-3.748424530029297,,14.751019477844238,100.0
1783111645.724606,-3.746063709259033,,14.74807357788086,100.0
1783111645.7440279,-3.7443478107452393,,14.748505592346191,100.0
1783111645.7647822,-3.7472941875457764,,14.748429298400879,100.0
1783111645.78417,-3.7470035552978516,,14.750163078308105,100.0
1783111645.8059049,-3.7490930557250977,,14.748133659362793,100.0
1783111645.8248231,-3.748900890350342,,14.748157501220703,100.0
1783111645.8455691,-3.7476329803466797,,14.747115135192871,100.0
1783111645.8643851,-3.7486164569854736,,14.74562931060791,100.0
1783111645.883808,-3.746882915496826,,14.74455738067627,100.0
1783111645.905895,-3.746492385864258,,14.742901802062988,100.0
